program_name,config,line_coverage,line_covered,total_lines,function_coverage,function_covered,total_functions,branch_coverage,error_cover,time_difference,num_queue_files,num_crash_files
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.c,cmp_laf,93.1,3934,4227,33.3,6,18,81.62%,UNKNOWN,-1,1719,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.c,cmp,93.1,3934,4226,33.3,6,18,81.64%,UNKNOWN,-1,1638,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.c,nil,93.1,3934,4226,33.3,6,18,81.54%,UNKNOWN,-1,1745,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.c,laf,93.1,3934,4226,33.3,6,18,81.54%,UNKNOWN,-1,1655,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.UNBOUNDED.pals+Problem12_label01.c,cmp_laf,93.1,3934,4226,33.3,6,18,81.54%,UNKNOWN,-1,1808,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.c,cmp,92.2,3934,4269,31.6,6,19,79.15%,UNKNOWN,-1,1583,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.c,nil,92.2,3934,4269,31.6,6,19,79.15%,UNKNOWN,-1,1645,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.c,laf,92.2,3934,4269,31.6,6,19,79.15%,UNKNOWN,-1,1746,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.1.ufo.UNBOUNDED.pals+Problem12_label09.c,cmp_laf,92.2,3934,4269,31.6,6,19,79.15%,UNKNOWN,-1,1758,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,cmp,74.2,294,396,66.7,2,3,65.07%,UNKNOWN,-1,55,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,nil,73.5,291,396,66.7,2,3,65.07%,UNKNOWN,-1,37,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,laf,74.2,294,396,66.7,2,3,65.55%,UNKNOWN,-1,135,-1
/home/administrator/Desktop/exp20_equality/cfiles32/openssl-simplified/s3_srvr_8.cil.c,cmp_laf,74.5,295,396,66.7,2,3,66.03%,UNKNOWN,-1,170,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,cmp,0,0,0,0,0,0,7.28%,UNKNOWN,227.9119921,90,29
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,nil,0,0,0,0,0,0,7.11%,UNKNOWN,154.2879946,95,31
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,laf,0,0,0,0,0,0,7.11%,UNKNOWN,-1,18,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,cmp_laf,0,0,0,0,0,0,7.11%,UNKNOWN,-1,18,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,cmp,0,0,0,0,0,0,6.27%,UNKNOWN,-1,4,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,nil,0,0,0,0,0,0,6.35%,UNKNOWN,-1,4,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,laf,0,0,0,0,0,0,6.44%,UNKNOWN,-1,13,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,cmp_laf,0,0,0,0,0,0,6.35%,UNKNOWN,-1,12,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,cmp,0,0,0,0,0,0,6.86%,UNKNOWN,413.0799854,146,19
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,nil,0,0,0,0,0,0,7.03%,UNKNOWN,-1,121,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,laf,0,0,0,0,0,0,7.12%,UNKNOWN,-1,136,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,cmp_laf,0,0,0,0,0,0,6.36%,UNKNOWN,819.7879713,152,5
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,cmp,0,0,0,0,0,0,6.95%,UNKNOWN,-1,131,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,nil,0,0,0,0,0,0,6.86%,UNKNOWN,-1,177,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,laf,0,0,0,0,0,0,6.61%,UNKNOWN,-1,136,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,cmp_laf,0,0,0,0,0,0,6.61%,UNKNOWN,-1,124,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.BOUNDED-10.pals.c,cmp,0,0,0,0,0,0,7.20%,UNKNOWN,-1,149,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.BOUNDED-10.pals.c,nil,0,0,0,0,0,0,6.95%,UNKNOWN,-1,141,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.BOUNDED-10.pals.c,laf,0,0,0,0,0,0,6.02%,UNKNOWN,-1,145,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.BOUNDED-10.pals.c,cmp_laf,0,0,0,0,0,0,7.12%,UNKNOWN,-1,150,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.UNBOUNDED.pals.c,cmp,0,0,0,0,0,0,6.90%,UNKNOWN,-1,142,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.UNBOUNDED.pals.c,nil,0,0,0,0,0,0,6.90%,UNKNOWN,-1,119,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.UNBOUNDED.pals.c,laf,0,0,0,0,0,0,6.81%,UNKNOWN,-1,142,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.UNBOUNDED.pals.c,cmp_laf,0,0,0,0,0,0,6.73%,UNKNOWN,-1,133,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.c,cmp,0,0,0,0,0,0,5.77%,UNKNOWN,-1,60,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.c,nil,0,0,0,0,0,0,6.62%,UNKNOWN,-1,52,-1
/home/administrator/Desktop/exp20_equality/cfiles32/seq-mthreaded/pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.c,laf,0,0,0,0,0,0,5.51%,UNKNOWN,-1,57,-1
